Date,Day,Time,Transaction,Item
21/1/2017,Saturday,14:37:19,5089,Raspberry shortbread sandwich
21/1/2017,Saturday,14:37:19,5089,Bread
21/1/2017,Saturday,14:37:19,5089,Coffee
21/1/2017,Saturday,14:39:52,5090,Sandwich
21/1/2017,Saturday,14:39:52,5090,NONE
21/1/2017,Saturday,14:39:52,5090,Extra Salami or Feta
21/1/2017,Saturday,14:39:52,5090,Tea
21/1/2017,Saturday,14:39:52,5090,Bread
21/1/2017,Saturday,14:39:52,5090,Cake
21/1/2017,Saturday,14:42:25,5092,Tea
21/1/2017,Saturday,14:42:25,5092,NONE
21/1/2017,Saturday,14:42:25,5092,Duck egg
21/1/2017,Saturday,14:56:19,5093,Scandinavian
21/1/2017,Saturday,14:59:34,5094,Coffee
21/1/2017,Saturday,14:59:34,5094,Hot chocolate
21/1/2017,Saturday,14:59:34,5094,Brownie
21/1/2017,Saturday,15:02:44,5095,Spanish Brunch
21/1/2017,Saturday,15:02:44,5095,Bread
21/1/2017,Saturday,15:11:10,5096,Bread
21/1/2017,Saturday,15:11:10,5096,Coffee
21/1/2017,Saturday,15:13:26,5097,Jam
21/1/2017,Saturday,15:23:33,5098,Coffee
21/1/2017,Saturday,15:23:33,5098,Frittata
21/1/2017,Saturday,15:23:33,5098,Scone
21/1/2017,Saturday,15:25:19,5099,Coffee
21/1/2017,Saturday,15:25:19,5099,Coffee
21/1/2017,Saturday,15:25:19,5099,Cake
21/1/2017,Saturday,15:25:19,5099,Bread
21/1/2017,Saturday,15:26:25,5100,Coffee
21/1/2017,Saturday,15:26:25,5100,Hot chocolate
21/1/2017,Saturday,15:26:25,5100,Cake
21/1/2017,Saturday,15:26:25,5100,Brownie
21/1/2017,Saturday,15:26:25,5100,NONE
21/1/2017,Saturday,15:26:25,5100,Extra Salami or Feta
21/1/2017,Saturday,15:37:34,5101,Fudge
21/1/2017,Saturday,15:39:58,5102,Coffee
21/1/2017,Saturday,15:41:52,5103,Hot chocolate
21/1/2017,Saturday,15:41:52,5103,Bread
21/1/2017,Saturday,15:41:52,5103,Scone
21/1/2017,Saturday,15:49:35,5104,Cake
21/1/2017,Saturday,15:53:29,5105,Bread
21/1/2017,Saturday,15:53:29,5105,Bread
21/1/2017,Saturday,15:53:29,5105,Frittata
21/1/2017,Saturday,15:55:02,5106,Coffee
21/1/2017,Saturday,15:55:02,5106,Bread
21/1/2017,Saturday,16:00:20,5107,Brownie
21/1/2017,Saturday,16:06:43,5108,Cake
21/1/2017,Saturday,16:06:43,5108,Muffin
21/1/2017,Saturday,16:07:07,5109,Cake
21/1/2017,Saturday,16:07:57,5110,Hot chocolate
21/1/2017,Saturday,16:07:57,5110,Coffee
21/1/2017,Saturday,16:13:18,5111,Tea
21/1/2017,Saturday,16:13:18,5111,Frittata
21/1/2017,Saturday,16:38:29,5112,Coffee
21/1/2017,Saturday,16:41:57,5113,Tea
21/1/2017,Saturday,16:41:57,5113,Hot chocolate
21/1/2017,Saturday,16:41:57,5113,Juice
21/1/2017,Saturday,16:41:57,5113,Cookies
21/1/2017,Saturday,16:45:46,5114,Cake
21/1/2017,Saturday,16:45:46,5114,Bread
21/1/2017,Saturday,16:45:46,5114,Hot chocolate
22/1/2017,Sunday,9:16:09,5115,Bread
22/1/2017,Sunday,9:24:34,5116,Scone
22/1/2017,Sunday,9:24:34,5116,Cookies
22/1/2017,Sunday,9:24:34,5116,Coffee
22/1/2017,Sunday,9:24:34,5116,Juice
22/1/2017,Sunday,9:36:25,5117,Coffee
22/1/2017,Sunday,9:36:25,5117,Coffee
22/1/2017,Sunday,9:36:25,5117,Brownie
22/1/2017,Sunday,9:36:25,5117,Scone
22/1/2017,Sunday,9:39:38,5118,Coffee
22/1/2017,Sunday,9:49:34,5119,Tea
22/1/2017,Sunday,9:49:34,5119,Raspberry shortbread sandwich
22/1/2017,Sunday,9:55:12,5120,Afternoon with the baker
22/1/2017,Sunday,9:57:56,5121,Hot chocolate
22/1/2017,Sunday,9:57:56,5121,Coffee
22/1/2017,Sunday,9:57:56,5121,Tea
22/1/2017,Sunday,9:57:56,5121,Alfajores
22/1/2017,Sunday,9:57:56,5121,Pastry
22/1/2017,Sunday,9:57:56,5121,Tiffin
22/1/2017,Sunday,10:02:30,5122,Coffee
22/1/2017,Sunday,10:02:30,5122,Medialuna
22/1/2017,Sunday,10:04:57,5123,Toast
22/1/2017,Sunday,10:04:57,5123,Coffee
22/1/2017,Sunday,10:05:50,5124,Coffee
22/1/2017,Sunday,10:11:11,5125,Coffee
22/1/2017,Sunday,10:11:11,5125,Coffee
22/1/2017,Sunday,10:11:11,5125,Toast
22/1/2017,Sunday,10:12:21,5126,Coffee
22/1/2017,Sunday,10:14:33,5127,Bread
22/1/2017,Sunday,10:14:33,5127,Coffee
22/1/2017,Sunday,10:14:33,5127,Bread
22/1/2017,Sunday,10:15:31,5128,Bread
22/1/2017,Sunday,10:15:31,5128,Eggs
22/1/2017,Sunday,10:33:02,5129,Bread
22/1/2017,Sunday,10:50:37,5130,Bread
22/1/2017,Sunday,10:50:37,5130,Bread
22/1/2017,Sunday,10:50:37,5130,Coffee
22/1/2017,Sunday,10:50:37,5130,Scone
22/1/2017,Sunday,10:50:37,5130,Frittata
22/1/2017,Sunday,10:50:57,5131,Medialuna
22/1/2017,Sunday,10:51:49,5132,Bread
22/1/2017,Sunday,10:53:59,5133,Coffee
22/1/2017,Sunday,10:53:59,5133,Bread
22/1/2017,Sunday,10:53:59,5133,Bread
22/1/2017,Sunday,10:55:02,5134,Coffee
22/1/2017,Sunday,10:55:02,5134,Coffee
22/1/2017,Sunday,10:55:02,5134,Toast
22/1/2017,Sunday,10:55:02,5134,NONE
22/1/2017,Sunday,11:05:15,5135,Medialuna
22/1/2017,Sunday,11:14:07,5136,Scone
22/1/2017,Sunday,11:18:42,5137,Tea
22/1/2017,Sunday,11:18:42,5137,Coffee
22/1/2017,Sunday,11:18:42,5137,Toast
22/1/2017,Sunday,11:18:42,5137,Bread
22/1/2017,Sunday,11:23:59,5138,Bread
22/1/2017,Sunday,11:23:59,5138,Alfajores
22/1/2017,Sunday,11:27:35,5139,Coffee
22/1/2017,Sunday,11:27:35,5139,NONE
22/1/2017,Sunday,11:27:35,5139,Cake
22/1/2017,Sunday,11:35:39,5140,Coffee
22/1/2017,Sunday,11:35:39,5140,Cake
22/1/2017,Sunday,11:35:39,5140,Bread
22/1/2017,Sunday,11:37:07,5141,Bread
22/1/2017,Sunday,11:37:07,5141,Coffee
22/1/2017,Sunday,11:37:07,5141,Tea
22/1/2017,Sunday,11:39:21,5142,Hot chocolate
22/1/2017,Sunday,11:39:21,5142,Cake
22/1/2017,Sunday,11:39:21,5142,Bread
22/1/2017,Sunday,11:41:21,5143,Tea
22/1/2017,Sunday,12:02:26,5144,Alfajores
22/1/2017,Sunday,12:02:26,5144,Coffee
22/1/2017,Sunday,12:04:02,5145,Hot chocolate
22/1/2017,Sunday,12:04:02,5145,Coffee
22/1/2017,Sunday,12:10:06,5146,Hot chocolate
22/1/2017,Sunday,12:10:06,5146,Smoothies
22/1/2017,Sunday,12:10:06,5146,The Nomad
22/1/2017,Sunday,12:10:06,5146,Bread
22/1/2017,Sunday,12:10:06,5146,Afternoon with the baker
22/1/2017,Sunday,12:10:39,5147,Tea
22/1/2017,Sunday,12:17:51,5148,Bread
22/1/2017,Sunday,12:28:35,5149,Jammie Dodgers
22/1/2017,Sunday,12:35:47,5150,The Nomad
22/1/2017,Sunday,12:35:47,5150,Juice
22/1/2017,Sunday,12:35:47,5150,Coffee
22/1/2017,Sunday,12:35:47,5150,Coffee
22/1/2017,Sunday,12:44:35,5151,Bread
22/1/2017,Sunday,12:44:35,5151,Scone
22/1/2017,Sunday,12:44:35,5151,Pastry
22/1/2017,Sunday,12:44:35,5151,Cake
22/1/2017,Sunday,12:44:35,5151,Bread
22/1/2017,Sunday,12:53:10,5152,Coffee
22/1/2017,Sunday,12:53:10,5152,Scone
22/1/2017,Sunday,12:53:10,5152,Sandwich
22/1/2017,Sunday,12:55:28,5153,Coffee
22/1/2017,Sunday,12:55:28,5153,Cake
22/1/2017,Sunday,12:55:28,5153,Pastry
22/1/2017,Sunday,12:58:16,5154,Tea
22/1/2017,Sunday,12:58:16,5154,Cookies
22/1/2017,Sunday,12:58:16,5154,Soup
22/1/2017,Sunday,13:00:21,5155,Hot chocolate
22/1/2017,Sunday,13:00:21,5155,Bread
22/1/2017,Sunday,13:00:21,5155,Cake
22/1/2017,Sunday,13:00:21,5155,Jammie Dodgers
22/1/2017,Sunday,13:00:45,5156,Soup
22/1/2017,Sunday,13:01:46,5157,Salad
22/1/2017,Sunday,13:08:28,5158,Pastry
22/1/2017,Sunday,13:08:28,5158,Frittata
22/1/2017,Sunday,13:12:08,5159,Bread
22/1/2017,Sunday,13:20:11,5160,Alfajores
22/1/2017,Sunday,13:20:11,5160,Jammie Dodgers
22/1/2017,Sunday,13:20:11,5160,Cake
22/1/2017,Sunday,13:20:11,5160,Tiffin
22/1/2017,Sunday,13:20:11,5160,Cake
22/1/2017,Sunday,13:38:58,5161,Soup
22/1/2017,Sunday,13:38:58,5161,Salad
22/1/2017,Sunday,13:38:58,5161,Extra Salami or Feta
22/1/2017,Sunday,13:38:58,5161,Sandwich
22/1/2017,Sunday,13:38:58,5161,Coffee
22/1/2017,Sunday,13:38:58,5161,Coffee
22/1/2017,Sunday,13:38:58,5161,Coffee
22/1/2017,Sunday,13:42:37,5162,Coffee
22/1/2017,Sunday,13:42:37,5162,Coffee
22/1/2017,Sunday,13:42:37,5162,Alfajores
22/1/2017,Sunday,14:03:14,5163,Cake
22/1/2017,Sunday,14:07:08,5164,Tea
22/1/2017,Sunday,14:07:08,5164,Tea
22/1/2017,Sunday,14:13:13,5165,Smoothies
22/1/2017,Sunday,14:13:13,5165,Tea
22/1/2017,Sunday,14:13:13,5165,Hot chocolate
22/1/2017,Sunday,14:13:13,5165,Jammie Dodgers
22/1/2017,Sunday,14:15:06,5166,Coffee
22/1/2017,Sunday,14:15:06,5166,Bread
22/1/2017,Sunday,14:37:46,5167,Toast
22/1/2017,Sunday,14:37:46,5167,Soup
22/1/2017,Sunday,14:37:46,5167,Coffee
22/1/2017,Sunday,14:37:46,5167,Juice
22/1/2017,Sunday,14:40:43,5168,Alfajores
22/1/2017,Sunday,14:40:43,5168,Coffee
22/1/2017,Sunday,14:40:43,5168,Bread
22/1/2017,Sunday,14:41:39,5169,Coffee
22/1/2017,Sunday,14:41:39,5169,Coffee
22/1/2017,Sunday,14:41:39,5169,Spanish Brunch
22/1/2017,Sunday,14:41:39,5169,Duck egg
22/1/2017,Sunday,14:49:34,5170,Soup
22/1/2017,Sunday,14:49:34,5170,Coffee
22/1/2017,Sunday,14:49:34,5170,Cake
22/1/2017,Sunday,14:50:10,5171,Coffee
22/1/2017,Sunday,15:10:22,5172,Sandwich
22/1/2017,Sunday,15:11:15,5173,Coffee
22/1/2017,Sunday,15:11:15,5173,Coffee
22/1/2017,Sunday,15:11:15,5173,Sandwich
22/1/2017,Sunday,15:11:15,5173,Sandwich
22/1/2017,Sunday,15:24:56,5174,Tea
22/1/2017,Sunday,15:24:56,5174,Toast
22/1/2017,Sunday,15:26:24,5175,Coffee
22/1/2017,Sunday,15:28:48,5176,Truffles
22/1/2017,Sunday,15:28:48,5176,Juice
22/1/2017,Sunday,15:28:48,5176,Bread
22/1/2017,Sunday,15:28:48,5176,Jammie Dodgers
22/1/2017,Sunday,15:28:48,5176,Cake
22/1/2017,Sunday,15:28:48,5176,Medialuna
22/1/2017,Sunday,15:46:28,5177,Coffee
22/1/2017,Sunday,15:46:28,5177,Jammie Dodgers
22/1/2017,Sunday,15:57:40,5178,Bread
22/1/2017,Sunday,15:59:33,5179,Smoothies
22/1/2017,Sunday,15:59:33,5179,Tea
22/1/2017,Sunday,15:59:33,5179,Bread
22/1/2017,Sunday,15:59:33,5179,Fudge
23/1/2017,Monday,8:50:03,5180,Bread
23/1/2017,Monday,8:59:12,5181,Bread
23/1/2017,Monday,9:04:48,5182,Coffee
23/1/2017,Monday,9:04:48,5182,Coffee
23/1/2017,Monday,9:05:38,5183,Coffee
23/1/2017,Monday,9:40:59,5184,Hot chocolate
23/1/2017,Monday,9:40:59,5184,Toast
23/1/2017,Monday,9:43:35,5185,Tea
23/1/2017,Monday,9:43:35,5185,Hot chocolate
23/1/2017,Monday,9:43:35,5185,Sandwich
23/1/2017,Monday,10:33:31,5187,Tea
23/1/2017,Monday,10:33:31,5187,Coffee
23/1/2017,Monday,10:33:31,5187,Hot chocolate
23/1/2017,Monday,11:17:31,5188,Cake
23/1/2017,Monday,11:28:27,5189,Coffee
23/1/2017,Monday,11:28:27,5189,Coffee
23/1/2017,Monday,11:28:27,5189,NONE
23/1/2017,Monday,11:28:27,5189,Toast
23/1/2017,Monday,11:28:27,5189,Extra Salami or Feta
23/1/2017,Monday,11:28:27,5189,Cake
23/1/2017,Monday,11:32:40,5190,Bread
23/1/2017,Monday,11:32:40,5190,Coffee
23/1/2017,Monday,11:32:40,5190,Pastry
23/1/2017,Monday,11:52:35,5191,Coffee
23/1/2017,Monday,11:52:35,5191,Toast
23/1/2017,Monday,12:18:34,5192,Sandwich
23/1/2017,Monday,12:18:34,5192,Bread
23/1/2017,Monday,12:19:52,5193,Coffee
23/1/2017,Monday,12:30:13,5194,Sandwich
23/1/2017,Monday,12:30:13,5194,Cake
23/1/2017,Monday,12:30:13,5194,Hot chocolate
23/1/2017,Monday,12:32:19,5195,Farm House
23/1/2017,Monday,12:32:19,5195,Pastry
23/1/2017,Monday,12:33:14,5196,Coffee
23/1/2017,Monday,12:33:14,5196,Soup
23/1/2017,Monday,12:37:16,5197,Soup
23/1/2017,Monday,12:37:16,5197,Bread
23/1/2017,Monday,12:42:18,5198,Tea
23/1/2017,Monday,12:42:18,5198,Tea
23/1/2017,Monday,12:45:14,5199,Cake
23/1/2017,Monday,12:45:14,5199,Frittata
23/1/2017,Monday,12:47:22,5200,Tea
23/1/2017,Monday,12:47:22,5200,Coffee
23/1/2017,Monday,12:47:22,5200,Cake
23/1/2017,Monday,12:55:14,5201,Cookies
23/1/2017,Monday,12:55:14,5201,Cake
23/1/2017,Monday,12:55:51,5202,Tea
23/1/2017,Monday,12:55:51,5202,NONE
23/1/2017,Monday,12:55:51,5202,Cake
23/1/2017,Monday,12:55:51,5202,Cake
23/1/2017,Monday,12:57:59,5203,Cake
23/1/2017,Monday,13:01:44,5204,Cookies
23/1/2017,Monday,13:06:52,5205,Cake
23/1/2017,Monday,13:06:52,5205,Cookies
23/1/2017,Monday,13:06:52,5205,Sandwich
23/1/2017,Monday,13:06:52,5205,Soup
23/1/2017,Monday,13:06:52,5205,Coffee
23/1/2017,Monday,13:06:52,5205,Tea
23/1/2017,Monday,13:08:49,5206,Tea
23/1/2017,Monday,13:08:49,5206,Cookies
23/1/2017,Monday,13:28:37,5207,Bread
23/1/2017,Monday,13:42:43,5208,Sandwich
23/1/2017,Monday,13:42:43,5208,Sandwich
23/1/2017,Monday,13:42:43,5208,Coke
23/1/2017,Monday,13:42:43,5208,Cake
23/1/2017,Monday,13:42:43,5208,Crisps
23/1/2017,Monday,13:44:04,5209,Coffee
23/1/2017,Monday,13:44:04,5209,Soup
23/1/2017,Monday,13:50:22,5210,Spanish Brunch
23/1/2017,Monday,13:50:22,5210,Tea
23/1/2017,Monday,13:50:22,5210,Bread
23/1/2017,Monday,13:50:22,5210,Cake
23/1/2017,Monday,13:51:56,5211,Coffee
23/1/2017,Monday,13:55:28,5212,Bread
23/1/2017,Monday,14:08:42,5213,Coffee
23/1/2017,Monday,14:12:06,5214,Coffee
23/1/2017,Monday,14:22:59,5215,Coffee
23/1/2017,Monday,14:22:59,5215,Bread
23/1/2017,Monday,14:57:54,5216,Bread
23/1/2017,Monday,14:57:54,5216,Coffee
23/1/2017,Monday,14:57:54,5216,Cake
23/1/2017,Monday,15:04:17,5217,Coffee
23/1/2017,Monday,15:04:17,5217,Coffee
23/1/2017,Monday,15:04:17,5217,Medialuna
23/1/2017,Monday,15:14:50,5218,Cake
23/1/2017,Monday,15:25:23,5219,Soup
23/1/2017,Monday,15:25:23,5219,Coffee
23/1/2017,Monday,15:25:23,5219,Coffee
23/1/2017,Monday,15:25:23,5219,Coffee
23/1/2017,Monday,15:25:23,5219,Cake
23/1/2017,Monday,15:33:08,5220,Alfajores
23/1/2017,Monday,15:33:08,5220,Coffee
23/1/2017,Monday,15:46:26,5221,Coffee
23/1/2017,Monday,15:46:26,5221,Chicken Stew
23/1/2017,Monday,15:46:26,5221,Juice
23/1/2017,Monday,16:14:49,5222,Coffee
23/1/2017,Monday,16:14:49,5222,Hot chocolate
23/1/2017,Monday,16:14:49,5222,Cake
23/1/2017,Monday,16:18:06,5223,Cookies
23/1/2017,Monday,16:18:06,5223,Hot chocolate
23/1/2017,Monday,16:18:06,5223,Tea
23/1/2017,Monday,16:18:06,5223,Toast
23/1/2017,Monday,16:39:19,5224,Coffee
23/1/2017,Monday,16:40:15,5225,Hot chocolate
23/1/2017,Monday,16:40:15,5225,Coffee
23/1/2017,Monday,16:40:15,5225,Coffee
23/1/2017,Monday,16:40:15,5225,Cake
23/1/2017,Monday,16:40:15,5225,Cookies
23/1/2017,Monday,16:51:22,5226,Hot chocolate
23/1/2017,Monday,16:51:22,5226,Cake
24/1/2017,Tuesday,8:39:40,5227,Bread
24/1/2017,Tuesday,8:42:04,5228,Bread
24/1/2017,Tuesday,8:43:45,5229,Bread
24/1/2017,Tuesday,9:07:46,5230,Coffee
24/1/2017,Tuesday,9:07:46,5230,Coffee
24/1/2017,Tuesday,9:07:46,5230,Pastry
24/1/2017,Tuesday,9:11:49,5231,Coffee
24/1/2017,Tuesday,9:14:31,5232,Coffee
24/1/2017,Tuesday,9:14:31,5232,Scandinavian
24/1/2017,Tuesday,9:14:31,5232,Focaccia
24/1/2017,Tuesday,9:20:01,5233,Bread
24/1/2017,Tuesday,10:00:27,5234,Coffee
24/1/2017,Tuesday,10:00:27,5234,Coffee
24/1/2017,Tuesday,10:24:39,5235,Coffee
24/1/2017,Tuesday,10:42:30,5236,Coffee
24/1/2017,Tuesday,10:50:03,5237,Coffee
24/1/2017,Tuesday,10:53:31,5238,Bread
24/1/2017,Tuesday,10:53:31,5238,Cookies
24/1/2017,Tuesday,11:04:34,5239,Scandinavian
24/1/2017,Tuesday,11:04:50,5240,Scandinavian
24/1/2017,Tuesday,11:05:16,5241,Scandinavian
24/1/2017,Tuesday,11:13:35,5242,Farm House
24/1/2017,Tuesday,11:16:05,5243,Coffee
24/1/2017,Tuesday,11:16:05,5243,Coffee
24/1/2017,Tuesday,11:19:40,5244,Bread
24/1/2017,Tuesday,11:21:10,5245,Farm House
24/1/2017,Tuesday,11:36:46,5247,Coffee
24/1/2017,Tuesday,11:36:46,5247,Vegan mincepie
24/1/2017,Tuesday,11:37:26,5248,Coffee
24/1/2017,Tuesday,11:38:40,5249,Coffee
24/1/2017,Tuesday,11:38:40,5249,Medialuna
24/1/2017,Tuesday,11:38:40,5249,Bread
24/1/2017,Tuesday,11:53:30,5250,Muffin
24/1/2017,Tuesday,11:53:30,5250,Pastry
24/1/2017,Tuesday,11:53:30,5250,Coffee
24/1/2017,Tuesday,11:53:30,5250,Tea
24/1/2017,Tuesday,11:56:21,5251,Cake
24/1/2017,Tuesday,12:00:44,5252,Chicken Stew
24/1/2017,Tuesday,12:06:22,5253,Tea
24/1/2017,Tuesday,12:09:12,5254,Soup
24/1/2017,Tuesday,12:13:47,5255,Bread
24/1/2017,Tuesday,12:13:47,5255,Coffee
24/1/2017,Tuesday,12:13:47,5255,Salad
24/1/2017,Tuesday,12:13:47,5255,Spanish Brunch
24/1/2017,Tuesday,12:15:57,5256,NONE
24/1/2017,Tuesday,12:15:57,5256,Coke
24/1/2017,Tuesday,12:20:17,5257,Tea
24/1/2017,Tuesday,12:20:17,5257,NONE
24/1/2017,Tuesday,12:24:28,5258,Chicken Stew
24/1/2017,Tuesday,12:30:06,5259,Bread
24/1/2017,Tuesday,12:38:10,5260,Tea
24/1/2017,Tuesday,12:38:10,5260,Coffee
24/1/2017,Tuesday,12:38:10,5260,Soup
24/1/2017,Tuesday,12:38:10,5260,Art Tray
24/1/2017,Tuesday,12:43:10,5261,Bread
24/1/2017,Tuesday,12:43:10,5261,Focaccia
24/1/2017,Tuesday,12:43:10,5261,Medialuna
24/1/2017,Tuesday,12:43:10,5261,Cookies
24/1/2017,Tuesday,12:43:10,5261,Coffee
24/1/2017,Tuesday,12:46:40,5262,Bread
24/1/2017,Tuesday,13:06:26,5263,Soup
24/1/2017,Tuesday,13:14:04,5264,Chicken Stew
24/1/2017,Tuesday,13:14:04,5264,Art Tray
24/1/2017,Tuesday,13:14:04,5264,Pastry
24/1/2017,Tuesday,13:14:04,5264,Truffles
24/1/2017,Tuesday,13:14:04,5264,Coffee
24/1/2017,Tuesday,13:14:04,5264,Coke
24/1/2017,Tuesday,13:14:04,5264,Bread
24/1/2017,Tuesday,13:17:08,5265,Bread
24/1/2017,Tuesday,13:17:08,5265,Focaccia
24/1/2017,Tuesday,13:23:30,5267,Frittata
24/1/2017,Tuesday,13:23:30,5267,Tea
24/1/2017,Tuesday,13:24:11,5268,Coffee
24/1/2017,Tuesday,13:24:11,5268,Chicken Stew
24/1/2017,Tuesday,13:24:11,5268,Art Tray
24/1/2017,Tuesday,13:27:14,5269,Bread
24/1/2017,Tuesday,13:27:14,5269,Scandinavian
24/1/2017,Tuesday,13:32:41,5271,Tea
24/1/2017,Tuesday,13:32:41,5271,Tea
24/1/2017,Tuesday,13:32:41,5271,Spanish Brunch
24/1/2017,Tuesday,13:32:41,5271,Salad
24/1/2017,Tuesday,13:45:20,5272,Cake
24/1/2017,Tuesday,13:50:03,5273,Coffee
24/1/2017,Tuesday,13:50:03,5273,Coffee
24/1/2017,Tuesday,13:50:03,5273,Hot chocolate
24/1/2017,Tuesday,13:52:19,5274,Spanish Brunch
24/1/2017,Tuesday,13:52:19,5274,Juice
24/1/2017,Tuesday,13:52:19,5274,Truffles
24/1/2017,Tuesday,14:07:30,5275,Coffee
24/1/2017,Tuesday,14:07:30,5275,Pastry
24/1/2017,Tuesday,14:12:09,5276,Cake
24/1/2017,Tuesday,14:20:26,5277,Fudge
24/1/2017,Tuesday,14:20:26,5277,Sandwich
24/1/2017,Tuesday,14:25:51,5278,Muffin
24/1/2017,Tuesday,14:25:51,5278,Cookies
24/1/2017,Tuesday,14:49:06,5279,Bread
24/1/2017,Tuesday,14:49:06,5279,Bread
24/1/2017,Tuesday,15:03:50,5280,Coffee
24/1/2017,Tuesday,15:08:15,5281,Coffee
24/1/2017,Tuesday,15:08:15,5281,Cake
24/1/2017,Tuesday,15:25:59,5282,Tea
24/1/2017,Tuesday,15:25:59,5282,Chicken Stew
24/1/2017,Tuesday,16:08:34,5283,Bread
24/1/2017,Tuesday,16:08:34,5283,Coffee
24/1/2017,Tuesday,16:08:34,5283,Cake
24/1/2017,Tuesday,16:18:26,5284,Bread
24/1/2017,Tuesday,16:18:26,5284,Cake
24/1/2017,Tuesday,16:23:30,5285,Bread
24/1/2017,Tuesday,16:29:59,5286,Coffee
24/1/2017,Tuesday,16:29:59,5286,Bread
24/1/2017,Tuesday,16:40:25,5287,Coffee
24/1/2017,Tuesday,16:40:25,5287,Pastry
24/1/2017,Tuesday,17:09:22,5288,Tea
24/1/2017,Tuesday,17:09:22,5288,Cake
25/1/2017,Wednesday,8:40:22,5289,Bread
25/1/2017,Wednesday,8:47:35,5290,Bread
25/1/2017,Wednesday,8:50:09,5291,Coffee
25/1/2017,Wednesday,8:50:09,5291,Toast
25/1/2017,Wednesday,8:53:10,5292,Coffee
25/1/2017,Wednesday,9:21:23,5293,Bread
25/1/2017,Wednesday,9:21:23,5293,Medialuna
25/1/2017,Wednesday,9:44:21,5294,Eggs
25/1/2017,Wednesday,9:44:21,5294,Coffee
25/1/2017,Wednesday,9:44:21,5294,Pastry
25/1/2017,Wednesday,9:47:20,5295,Coffee
25/1/2017,Wednesday,10:51:33,5296,Scandinavian
25/1/2017,Wednesday,10:51:33,5296,Cookies
25/1/2017,Wednesday,10:53:47,5297,Bread
25/1/2017,Wednesday,10:54:16,5298,Bread
25/1/2017,Wednesday,10:59:58,5299,Bread
25/1/2017,Wednesday,11:18:57,5300,Medialuna
25/1/2017,Wednesday,11:26:57,5301,Farm House
25/1/2017,Wednesday,11:27:35,5302,Baguette
25/1/2017,Wednesday,11:27:35,5302,Bread
25/1/2017,Wednesday,11:30:48,5303,Bread
25/1/2017,Wednesday,11:31:22,5304,Baguette
25/1/2017,Wednesday,12:05:55,5305,Soup
25/1/2017,Wednesday,12:11:15,5306,Tea
25/1/2017,Wednesday,12:36:55,5307,Coffee
25/1/2017,Wednesday,12:36:55,5307,Tea
25/1/2017,Wednesday,12:36:55,5307,Cookies
25/1/2017,Wednesday,12:36:55,5307,Pastry
25/1/2017,Wednesday,12:41:54,5308,Bread
25/1/2017,Wednesday,12:43:26,5309,Bread
25/1/2017,Wednesday,12:49:57,5310,Coffee
25/1/2017,Wednesday,12:49:57,5310,Tea
25/1/2017,Wednesday,12:49:57,5310,Sandwich
25/1/2017,Wednesday,12:49:57,5310,Chicken Stew
25/1/2017,Wednesday,12:54:33,5311,Sandwich
25/1/2017,Wednesday,12:54:33,5311,Coffee
25/1/2017,Wednesday,12:54:33,5311,Coke
25/1/2017,Wednesday,12:56:43,5312,Sandwich
25/1/2017,Wednesday,12:57:19,5313,Sandwich
25/1/2017,Wednesday,13:07:08,5314,Coffee
25/1/2017,Wednesday,13:49:32,5315,Bread
25/1/2017,Wednesday,13:54:04,5316,Sandwich
25/1/2017,Wednesday,13:54:04,5316,Tea
25/1/2017,Wednesday,13:54:04,5316,Coffee
25/1/2017,Wednesday,14:10:42,5317,Hot chocolate
25/1/2017,Wednesday,14:10:42,5317,Bread
25/1/2017,Wednesday,14:38:01,5318,Tea
25/1/2017,Wednesday,14:38:01,5318,The Nomad
25/1/2017,Wednesday,14:38:01,5318,Cake
25/1/2017,Wednesday,14:39:20,5319,Bread
25/1/2017,Wednesday,14:39:20,5319,Tea
25/1/2017,Wednesday,14:39:20,5319,Soup
25/1/2017,Wednesday,14:41:12,5320,Tea
25/1/2017,Wednesday,14:41:12,5320,Soup
25/1/2017,Wednesday,14:41:12,5320,Sandwich
25/1/2017,Wednesday,14:41:12,5320,Medialuna
25/1/2017,Wednesday,14:57:13,5321,Coffee
25/1/2017,Wednesday,14:57:13,5321,Tea
25/1/2017,Wednesday,14:57:13,5321,Cake
25/1/2017,Wednesday,14:59:34,5322,Sandwich
25/1/2017,Wednesday,15:18:15,5323,Tea
25/1/2017,Wednesday,15:19:30,5324,Coke
25/1/2017,Wednesday,15:21:05,5325,Bread
25/1/2017,Wednesday,15:28:08,5326,Tea
25/1/2017,Wednesday,15:29:12,5327,Juice
25/1/2017,Wednesday,15:29:12,5327,Cake
25/1/2017,Wednesday,15:58:59,5328,Cake
25/1/2017,Wednesday,15:58:59,5328,Coffee
25/1/2017,Wednesday,16:33:26,5329,Muffin
26/1/2017,Thursday,8:45:53,5336,Bread
26/1/2017,Thursday,8:54:18,5337,Bread
26/1/2017,Thursday,8:54:18,5337,Medialuna
26/1/2017,Thursday,9:15:45,5338,Tea
26/1/2017,Thursday,9:36:34,5339,Bread
26/1/2017,Thursday,9:36:34,5339,Coffee
26/1/2017,Thursday,9:36:58,5340,Bread
26/1/2017,Thursday,9:48:21,5341,Farm House
26/1/2017,Thursday,9:49:49,5342,Bread
26/1/2017,Thursday,9:49:49,5342,Coffee
26/1/2017,Thursday,9:49:49,5342,Tea
26/1/2017,Thursday,9:49:49,5342,Cookies
